site_count	max_accuracy	or_to_maximize_accuracy	0.6	0.65	0.7	0.75	0.8	0.85	0.9	0.95	0.99	0.991	0.992	0.993	0.994	0.995	0.996	0.997	0.998	0.999
1	0.530987232976	4.26416107383	6.39624161074	6.39624161074	4.26416107383	3.19812080537	2.5584966443	2.13208053691	1.42138702461	0.984037170883	0.533020134228	0.511699328859	0.492018585441	0.47379567487	0.456874400767	0.426416107383	0.399765100671	0.376249506514	0.34574278977	0.297499609802
2	0.571155842454	2.32590604027	3.19812080537	2.5584966443	2.32590604027	1.96807434177	1.70566442953	1.42138702461	1.16295302013	0.882240222171	0.568554809843	0.556194922673	0.533020134228	0.522142172305	0.511699328859	0.492018585441	0.465181208054	0.448859060403	0.41266074908	0.370796615115
3	0.60488653411	1.82749760307	2.25749703908	2.01986577181	1.7444295302	1.59906040268	1.42138702461	1.23798224724	1.06604026846	0.852832214765	0.599647651007	0.59042230253	0.572797756186	0.564374259771	0.54824928092	0.533020134228	0.518614184654	0.4984084372	0.468017678835	0.426416107383
4	0.630022836668	1.59906040268	1.89518269948	1.70566442953	1.59906040268	1.46199808245	1.31204956118	1.18999843921	1.04428434461	0.867286998066	0.639624161074	0.624023571779	0.616505215493	0.601999210422	0.588160148114	0.574943066134	0.56230695479	0.538630872483	0.511699328859	0.47379567487
5	0.649817648216	1.48749804901	1.72871394885	1.59906040268	1.48749804901	1.39048730668	1.27924832215	1.16295302013	1.0316518727	0.876197480923	0.673288590604	0.659406351623	0.652677715381	0.639624161074	0.627082510857	0.609165867689	0.592244593587	0.571093000959	0.546687317157	0.511699328859
6	0.666335624864	1.42138702461	1.63308296444	1.53509798658	1.44820564771	1.34657718121	1.23798224724	1.14559551237	1.03722836931	0.892498829405	0.697771812081	0.685311601151	0.679246896716	0.667433907207	0.656024780589	0.639624161074	0.624023571779	0.604369286054	0.581476510067	0.544360988148
7	0.680165804897	1.37765203924	1.59906040268	1.49245637584	1.42138702461	1.3168732728	1.24371364653	1.14804336603	1.04124863431	0.913748801534	0.72215631089	0.716379060403	0.705097500396	0.694165756204	0.678389261745	0.668264048883	0.653630529564	0.635087819506	0.609165867689	0.570365493951
8	0.693013465762	1.34657718121	1.55060402685	1.48318646046	1.40191596948	1.31204956118	1.23301043099	1.14988613227	1.0550501626	0.930362416107	0.747006319502	0.736258027135	0.730999041227	0.720703280083	0.710693512304	0.696189563074	0.677747455442	0.660257198528	0.631727566493	0.598478747204
9	0.705158981357	1.32336033326	1.53509798658	1.45737150624	1.38713673486	1.32336033326	1.23798224724	1.16295302013	1.06604026846	0.943707778634	0.772700328814	0.762465887373	0.752499013028	0.738027878162	0.728685753122	0.715107757722	0.702026518252	0.681256502919	0.657899137105	0.622337021585
